code,water_source_type,inspecting_agency,inspection_date,distance_to_settlement,date_source_established,latitude,longitude,permanent,months_used,functioning,reason_for_non_functioning,number_of_human_using_source,number_of_camel_using_source,number_of_cattle_using_source,number_of_shoats_using_source,number_of_hectares_irrigated_using_source,source_protected,berkad_depth,berkad_length,berkad_width,other_source_yield,number_of_animal_troughs,source_used_for_water_trucking,number_of_trucks_per_day,supply_system_condition,supply_system_condition_description,wsc_date_of_establishment,last_intervention_description,last_intervention_date,metadata_tag
DWAWBO064,Dug Well,SWALIM_WSIS,2008-05-20,, 1/23/2002,10.2924,43.2962,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHGLCD034,Borehole,SWALIM_GSA,2016-02-13,,30-11-13,6.1872,47.1061,Yes,,Yes,,500,600,,3000,,Yes,,,,,,,,,,,New GI Pipes,2014-01-01,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHWGGE046,Borehole,SWALIM_WSIS,2008-06-14,,01-01-05,9.9334,43.9029,,,,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHLSAF007,Borehole,SWALIM_GSA,2018-01-03,,01-01-12,2.3207,45.0588,,,Yes,,280,,,,,Yes,,,,,,,,,,,"Full rehabilitation: Generator rep, GI pipes rep and new pump and cons of elevated water tank",,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLCD001,Borehole,FGS_MoEWR,2019-09-16,2.0,13-12-12,6.3074,46.5799,Yes,,Yes,,,100,30,500000,40.0,,,,,,2,Yes,10,Fair,"Distruction of trought
Solar is very poor",,Construction of water tank,2014-12-16,Strategic Water Sources Survey – WSS_NAT
DWAWBO055,Dug Well,SWALIM Archives,2005-04-26,0.6,08-06-05,10.0672,43.2503,Yes,,Yes,,,,,,1999.0,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGLCD002,Borehole,SWALIM_GSA,2016-02-02,,02-02-12,6.3075,46.5798,Yes,,Yes,,1200,,,6500,,Yes,,,,,,,,,,,Supplies new pump,2014-01-01,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHGLDH046,Borehole,SWALIM_GSA,2018-04-01,,01-01-86,5.8743,46.6313,Yes,,Yes,,,,100,10000,,,,,,,,,,,,,Elevated water tank construction,2008-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHSNCR101,Borehole,SWALIM_HGS,2012-01-16,,,9.759638,47.520944,,,,,25000,,,,,,,,,,,,,,,,,,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHGLCD004,Borehole,SWALIM_GSA,2018-04-01,,01-01-85,6.14185,46.6285,Yes,,Yes,,,,,,,,,,,,,,,,,,Constructed Water tank,2009-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLCD005,Borehole,FGS_MoEWR,2019-09-15,3.0,09-04-78,6.1418,46.6285,Yes,,Yes,,,,,,,,,,,,0,Yes,25,Poor,Low sanitation and tank is repture,,Construction of solar,2018-06-28,Strategic Water Sources Survey – WSS_NAT
BHTGOD009,Borehole,Somaliland_MoWR,2014-02-02,,01-06-13,9.85168,45.24161,Yes,,Yes,,3000,,,,,,,,,,,,,,,,,,Strategic Boreholes Survey – BHS
BHGLCD007,Borehole,SWALIM_GSA,2016-01-30,,30-01-10,6.1674,46.633,Yes,,Yes,,1700,800,,2000,3.0,Yes,,,,,,,,,,,Constructed Water tank,2012-01-01,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHGLCD008,Borehole,SWALIM_GSA,2018-04-01,,01-01-13,6.1296,46.6353,Yes,,Yes,,,,,,,,,,,,,,,,,01-01-13,Well pipes replacement,2016-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLCD012,Borehole,FGS_MoEWR,2019-09-14,1.5,09-08-16,6.1298,46.63711,Yes,,Yes,,,,,,,,,,,,0,Yes,9,Good,It's very good condition,,Changing the motor,2016-09-17,Strategic Water Sources Survey – WSS_NAT
BHGLCD013,Borehole,SWALIM_WSIS,2009-08-23,,,6.1296,46.6371,,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHGLCD014,Borehole,SWALIM_GSA,2016-02-02,,13-01-15,6.13797,46.6464,Yes,,Yes,,800,300,,2000,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHGLCD015,Borehole,SWALIM_GSA,2018-04-01,,01-01-16,6.138,46.6464,Yes,,Yes,,,120,,4000,3.0,,,,,,,,,,,01-01-16,Generator supply,2017-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLDH059,Borehole,YME_GSA,2011-12-01,,,5.7505,46.5131,,,,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGLCD016,Borehole,FGS_MoEWR,2019-09-14,1.0,14-02-14,6.13801,46.64638,Yes,,Yes,,,,,,,,,,,,0,Yes,15,Good,1. They need Solar system,,Motor change,2017-03-15,Strategic Water Sources Survey – WSS_NAT
BHLSAF018,Borehole,SWALIM_GSA,2018-01-03,,01-01-11,2.5127,45.1462,,,Yes,,300,,,,,Yes,,,,,,,,,,,"Elevated water tan rehab, water troughs for camels/cows/shoats, supply pipes replacements",,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLCD018,Borehole,FGS_MoEWR,2019-09-14,2.0,12-08-18,6.01529,46.67957,Yes,,Yes,,,300,30,100000,0.0,,,,,,2,Yes,10,Good,"Shortage water tank is going to repture 
Generator is very low",,No,,Strategic Water Sources Survey – WSS_NAT
SPAWBA006,Spring,SWALIM_WSIS,2008-06-02,,,10.1897,43.4359,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHGLCD019,Borehole,FGS_MoEWR,2019-09-16,2.0,14-04-11,6.4257,46.701,Yes,,Yes,,,800,150,306000,0.1,,,,,,4,Yes,10,Good,Water tank construction very poor,,,,Strategic Water Sources Survey – WSS_NAT
BHGLCD020,Borehole,SWALIM_GSA,2016-02-13,,13-02-11,6.4255,46.7011,Yes,,Yes,,1500,200,100,3000,,Yes,,,,,,,,,,01-01-15,Generator and pump supply,2016-01-01,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHGLCD022,Borehole,SWALIM_GSA,2016-02-13,,09-09-80,6.42413,46.70676,No,,No,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHGLDH048,Borehole,SWALIM_GSA,2018-04-01,,01-01-17,5.6953,46.6728,Yes,,Yes,,,,,,,,,,,,,,,,,01-01-11,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
,Borehole,FGS Ministry of Energy and Water Resources,,,1/1/2004,3.2178,43.1997,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
BHGLCD023,Borehole,FGS_MoEWR,2019-09-16,0.5,09-08-80,6.4243,46.7068,Yes,,Yes,,,1500,0,1408000,0.0,,,,,,2,Yes,9,Fair,Shortage of tanks,,Changing water point source because first well of galinsoor established by MoEwr is not functioning it needs rehabilitation,2015-08-16,Strategic Water Sources Survey – WSS_NAT
BHWGBE004,Borehole,SWALIM Archives,1983-02-19,,,10.1528,44.4583,,,,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGLCD024,Borehole,SWALIM_GSA,2018-04-01,,03-07-05,6.4242,46.7068,Yes,,Yes,,,150,,1000,,,,,,,,,,,,01-01-11,Generator supply,2016-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLCD025,Borehole,SWALIM_GSA,2016-02-13,,13-02-02,6.4241,46.7068,Yes,,Yes,,4000,500,,1000,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHGLCD026,Borehole,SWALIM_GSA,2018-04-01,,01-01-11,6.171,46.8492,Yes,,Yes,,,500,,7000,,,,,,,,,,,,01-01-11,Generator supply,2017-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHSNCR102,Borehole,SWALIM_HGS,2012-01-16,,,9.759472,47.520944,,,Yes,,2500,,,,,,,,,,,,,,,,,1980-12-16,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHGLCD028,Borehole,SWALIM_GSA,2018-04-01,,06-12-15,5.895,46.9232,Yes,,Yes,,,130,,1500,,,,,,,,,,,,01-01-15,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLCD029,Borehole,SWALIM_WSIS,2009-12-08,,,6.133,46.9661,,,No,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHGLCD030,Borehole,SWALIM_GSA,2016-02-01,,01-02-86,6.13286,46.96624,Yes,,Yes,,1500,2000,,3500,,Yes,,,,,,,,,,,"Water tank constructed, and trouphs",1986-01-01,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHGLCD031,Borehole,SWALIM_GSA,2018-04-01,,01-01-83,6.1329,46.9662,Yes,,Yes,,,200,50,3000,,,,,,,,,,,,01-01-04,"Elevated water tank, generator room and animal water troughs construction",2018-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLCD032,Borehole,COOPI,2012-04-12,,06-04-86,6.1329,46.9663,Yes,,Yes,,35,400,100,400,,,,,,,,,,,,,,2011-07-16,Water Sources Data from Partners – WSD_Pat
BHGLCD033,Borehole,SWALIM_GSA,2018-04-01,,01-01-12,6.1873,47.1061,Yes,,Yes,,3000,800,,6000,,,,,,,,,,,,01-01-12,Elevated water tank and generator room construction,2016-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHTGBC071,Borehole,Somaliland_MoWR,2014-01-05,,01-01-04,9.5429,45.5301,Yes,,No,,,,,,,,,,,,,,,,,,,,Strategic Boreholes Survey – BHS
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-19,15.0,19/04/2022,1.1113876,44.0269073,yes,,Yes,,500,,,,,,,,,,180,yes,45,good,Good supplier ,,19-Apr-22,Good interview ,
BHTGBC009,Borehole,Somaliland_MoWRD,2019-11-03,15.0,03-11-15,9.527,45.4145,Yes,,Yes,,,1000,100,3000,6.0,,,,,,2,No,,,,,,,Strategic Water Sources Survey – WSS_NAT
BHHRBE032,Borehole,ADRA,2004-06-23,,,5.2022,45.5247,Yes,,No,,,,,,,,,,,,,,,,,,,2000-01-01,Water Sources Data from Partners – WSD_Pat
BHGLDH045,Borehole,FGS_MoEWR,2019-09-15,3.0,10-05-77,5.8744,46.6313,Yes,,Yes,,,1500,30,101000,0.0,,,,,,3,Yes,15,Fair,"Very low unsanitation 
It needs rehabilitation",,"Changing Casin 
Construction of water tank",1992-07-10,Strategic Water Sources Survey – WSS_NAT
BHGLDH049,Borehole,SWALIM_GSA,2018-04-01,,04-09-86,5.6951,46.6729,Yes,,Yes,,,200,,1000,,,,,,,,,,,,,Water tank construction,2009-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLDH050,Borehole,SWALIM_GSA,2016-02-08,,04-09-86,5.6952,46.673,Yes,,Yes,,3000,1500,900,5500,,Yes,,,,,,,,,,,"Constructed Water tank,   provided pump ,generator",2009-01-01,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHWGGE019,Borehole,SWALIM_WSIS,2008-06-04,,24-01-05,9.6795,43.6459,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHGLDH053,Borehole,SWALIM_GSA,2016-02-01,,01-02-14,5.7264,46.9591,Yes,,Yes,,1500,1500,,3500,1.0,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHGLDH054,Borehole,SWALIM_GSA,2018-04-01,,11-02-13,5.7264,46.9592,Yes,,Yes,,,500,,3000,,,,,,,,,,,,01-01-86,Generator supply,2016-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLDH055,Borehole,SWALIM_GSA,2018-04-01,,01-01-15,5.6271,47.3951,No,,No,Water Qlty,,,,,,,,,,,,,,,,,fuel supply,2016-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLDH056,Borehole,SWALIM_GSA,2016-01-31,,31-12-15,5.6273,47.3953,Yes,,Yes,,800,,500,1800,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Galmudug State – WSS_GM
BHGLDH057,Borehole,SWALIM_GSA,2018-04-01,,01-01-18,5.5221,47.485,Yes,,Yes,,,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHGLDH058,Borehole,YME_GSA,2013-06-30,,,5.5376,46.3867,,,,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
DWNGEY028,Dug Well,SWALIM_HGS,2012-01-21,,,7.96528,49.84858,,,Yes,,,,,,,,,,,,,,,,,,,2000-05-15,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHHRBU005,Borehole,ADRA,2004-06-10,,,3.8356,45.5383,Yes,,Yes,,,,,,,,,,,,,,,,,,,1998-01-01,Water Sources Data from Partners – WSD_Pat
BHHRBE030,Borehole,FGS_MoEWR,2019-09-20,2.0,26-07-13,5.4415,45.5154,Yes,,Yes,,,500,0,160000,1.0,,,,,,2,Yes,12,Fair,It needs motor,18-01-13,Water tank,2015-09-20,Strategic Water Sources Survey – WSS_NAT
DWAWZE007,Dug Well,SWALIM_WSIS,2008-05-17,, 1/22/2003,10.4319,42.8116,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHHRBE031,Borehole,FGS_MoEWR,2019-09-20,1.0,26-04-90,5.2013,45.5236,Yes,,Yes,,,150,50,28000,1.0,,,,,,5,Yes,8,Good,It's good condition,24-01-99,Store water Tank,2000-10-21,Strategic Water Sources Survey – WSS_NAT
BHHRBE033,Borehole,FGS_MoEWR,2019-09-24,0.6,15-09-14,4.8182,45.5394,Yes,,Yes,,,1300,800,300000,0.0,,,,,,2,Yes,15,Fair,Water tank is not sufficient,16-08-14,3 kiosks,2018-07-19,Strategic Water Sources Survey – WSS_NAT
BHHRBE034,Borehole,FGS_MoEWR,2019-09-20,2.0,22-07-17,5.0824,45.6853,Yes,,Yes,,,200,100,250000,0.0,,,,,,3,Yes,4,Fair,Shortage of water tank and distruction of trought,19-07-17,Construction of Water Tank,2008-09-06,Strategic Water Sources Survey – WSS_NAT
BHHRBE035,Borehole,FGS_MoEWR,2019-09-24,0.5,14-08-14,4.6276,45.7798,Yes,,Yes,,,1000,600,1000000,0.0,,,,,,2,Yes,8,Poor,"The drawdown of the borehole comes quick, there is water shortage  with overpopulation",16-04-13,,,Strategic Water Sources Survey – WSS_NAT
BHSNCR103,Borehole,SWALIM_HGS,2012-01-21,28.0,,10.748277,47.923333,,,Yes,,2400,,,,,,,,,,,,,,,,,2010-02-11,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHHRBE036,Borehole,SWALIM_GSA,2018-04-01,,01-01-12,4.9644,45.9398,Yes,,Yes,,,200,,4000,,,,,,,,,,,,01-01-12,Full rehabilitation,2018-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHHRBE037,Borehole,ADRA,2004-06-10,,,4.4458,46.0975,Yes,,Yes,,,,,,,,,,,,,,,,,,,1998-01-01,Water Sources Data from Partners – WSD_Pat
BHHRBE038,Borehole,YME_GSA,2012-05-31,,,4.8746,44.8687,,,,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHHRBE039,Borehole,YME_GSA,2011-12-01,,,5.4363,45.516,,,,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHHRBE040,Borehole,YME_GSA,2010-12-01,,,5.0819,45.6821,,,,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHHRBU002,Borehole,WARDI,2011-11-06,,06-02-07,4.0567,45.4663,Yes,,Yes,,,,,,,,,,,,,,,,,,,2011-10-06,Water Sources Data from Partners – WSD_Pat
BHHRBU003,Borehole,ADRA,2004-06-11,,01-01-84,4.0603,45.4667,,,Yes,,,,,,,,,,,,,,,,,,,1998-01-01,Water Sources Data from Partners – WSD_Pat
BHHRBU004,Borehole,ADRA,2004-01-06,,,3.8356,45.5356,Yes,,Yes,,,,,,,,,,,,,,,,,,,1998-01-01,Water Sources Data from Partners – WSD_Pat
BHWGHA016,Borehole,Somaliland_MoWR,2014-01-22,,01-06-70,9.7691,43.9645,Yes,,Yes,,30000,,,,,,,,,,,,,,,,,,Strategic Boreholes Survey – BHS
BHLSAF003,Borehole,FGS_MoEWR,2019-10-16,0.7,21-09-71,2.3789,45.0243,No,11,No,The pump is stopped,,2000,1500,7000,0.0,,,,,,2,No,,Poor,,18-06-97,Water tank motor stores pump,2003-06-17,Strategic Water Sources Survey – WSS_NAT
DWAWBA007,Dug Well,SWALIM Archives,2005-04-29,0.8,23-06-05,10.0347,43.3517,Yes,,Yes,,,,,,1999.0,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHLSAF004,Borehole,SWALIM_GSA,2017-12-16,,01-01-06,2.0351,45.0368,,,Yes,,600,,,,,Yes,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHLSAF009,Borehole,SWALIM_GSA,2018-06-06,,01-01-79,2.3229,45.1112,Yes,,No,,0,0,0,0,0.0,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWGLDH026,Dug Well,SWALIM_WSIS,2009-07-29,,,5.5326,46.3845,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHSNCR098,Borehole,SWALIM_HGS,2012-02-17,,,10.624305,47.342527,,,No,,,,,,,,,,,,,,,,,,,,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHLSAF010,Borehole,SWALIM_GSA,2017-12-17,,01-01-14,2.1286,45.1152,,,Yes,,2700,,,,,Yes,,,,,,,,,,,Elevated water tank cons and pump supply,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHTGBC117,Borehole,Somaliland_MoWR,2014-01-05,,01-01-85,9.5198,45.5707,Yes,,Yes,,,,,,5.0,,,,,,,,,,,,Pipes Replacement,2013-02-01,Strategic Boreholes Survey – BHS
BHLSAF011,Borehole,SWALIM_GSA,2018-06-06,,01-01-18,2.1426,45.1194,Yes,,Yes,,1200,0,0,0,0.0,,,,,,,,,,,01-01-92,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHLSAF012,Borehole,SWALIM_GSA,2017-12-17,,01-01-11,2.1282,45.1194,,,Yes,,2400,,,,,Yes,,,,,,,,,,,"Gipipes, Generator, caples, elevated water tanks",,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHLSAF013,Borehole,SWALIM_GSA,2018-06-06,,01-01-70,2.1425,45.1196,Yes,,No,,,0,0,0,0.0,,,,,,,,,,,01-01-92,General rehabilitation,2003-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHLSAF014,Borehole,SWALIM_GSA,2017-12-17,,01-01-11,2.1543,45.1199,,,Yes,,420,,,,,Yes,,,,,,,,,,,GI pipes replacement only,2018-01-01,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHWGHA175,Borehole,SWALIM_HGS,2011-12-31,7.8,,9.38698,43.51351,,,Yes,,2300,,,,,,,,,,,,,,,,,2008-10-15,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHLSAF015,Borehole,SWALIM_GSA,2017-12-17,,01-01-07,2.1431,45.1277,,,Yes,,1000,,,,,Yes,,,,,,,,,,,"Generator, piplines replacement, pump rep, fencing, elevated water tank",,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHLSAF016,Borehole,SWALIM_GSA,2017-12-17,,01-01-16,2.1288,45.1287,,,Yes,,2400,,,,,Yes,,,,,,,,,,,"Gipipes, Generator, caples, elevated water tanks",,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHLSAF017,Borehole,SWALIM_GSA,2018-01-03,,,2.2376,45.1398,,,Yes,,,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
SPAWBA007,Spring,SWALIM_WSIS,2008-05-30,,,10.0489,43.4948,No,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWGDLU057,Dug Well,SWALIM Archives,2004-08-01,1.0,19-04-05,3.979,42.7328,Yes,,No,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHLSAF019,Borehole,SWALIM_GSA,2018-06-06,,01-01-76,2.1071,45.1516,Yes,,Yes,,12000,0,0,0,0.0,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHTGBC044,Borehole,Somaliland_MoWR,2014-01-06,,01-05-11,9.5063,45.5065,Yes,,No,,,,,,2.0,,,,,,,,,,,,,,Strategic Boreholes Survey – BHS
BHSNCR089,Borehole,Somaliland_MoWRD,2019-10-24,1.0,21-01-15,10.2497,48.5116,No,8,Yes,,,,,,,,,,,,5,Yes,18,Poor,Pipeline is not good it already broken,20-03-15,Replaced of pump and risen pipe generator and cable,2018-09-15,Strategic Water Sources Survey – WSS_NAT
DWAWBO058,Dug Well,SWALIM_WSIS,2008-05-31,, 1/24/2002,10.0821,43.2598,,,Abandoned,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DMGDBA018,Dam,SWALIM_WSIS,2009-09-30,,,2.2292,42.34,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHSNCR093,Borehole,SWALIM_HGS,2012-02-14,,,10.624111,47.374694,,,Yes,,,,,,,,,,,,,,,,,,,,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHSNCR094,Borehole,SWALIM_HGS,2012-01-16,,,9.55936,48.4902,,,Yes,,,150,,2000,,,,,,,,,,,,,,1986-07-29,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
DWGLDH027,Dug Well,SWALIM_WSIS,2009-07-29,,,5.533,46.3885,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHSNCR104,Borehole,SWALIM_HGS,2012-01-22,22.0,,10.743333,48.11,,,Yes,,50000,,,,,,,,,,,,,,,,Tank and store room,2013-06-01,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHSNCR105,Borehole,SWALIM_HGS,2012-02-17,,,10.652166,47.347361,,,No,,,,,,,,,,,,,,,,,,,,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHSNCR106,Borehole,SWALIM_HGS,2012-02-17,,,10.646944,47.343166,,,Yes,,,,,,,,,,,,,,,,,,,,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHSNCR107,Borehole,SWALIM_HGS,2012-02-21,,,10.60175,47.338305,,,No,,,,,,,,,,,,,,,,,,,,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHSNCR108,Borehole,SWALIM_HGS,2012-01-19,,,9.7531,48.3131,,,Yes,,,150,,400,,,,,,,,,,,,,,1985-10-29,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHSNLA001,Borehole,Puntland_PSAWEN,2014-01-16,,01-06-07,10.0226,49.039,Yes,,Yes,,4500,,,,,,,,,,,,,,,,,,Strategic Boreholes Survey – BHS
DMBYQA010,Dam,SWALIM_WSIS,2009-10-26,,,2.8541,42.8636,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHTGBC008,Borehole,Somaliland_MoWRD,2019-11-03,0.0,03-11-16,9.5199,45.413,No,,No,Casing and pupm problem,,,,,,,,,,,,,,,,,,,Strategic Water Sources Survey – WSS_NAT
BHTGBC130,Borehole,SWALIM_WSIS,2008-06-19,,,9.1852,45.5823,,,No,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHTGBC010,Borehole,Somaliland_MoWRD,2019-11-03,9.0,30-09-19,9.5227,45.4173,Yes,,No,This is new still they not installed the pumb,,,,,,,,,,,,,,,This is new Borehole,,,,Strategic Water Sources Survey – WSS_NAT
BHWGGE040,Borehole,SWALIM Archives,1982-09-27,,,9.9417,43.8847,,,,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHTGOD016,Borehole,Somaliland_MoWRD,2019-10-29,0.0,29-10-17,9.862,45.2449,Yes,,Yes,,,,,,,,,,,,,No,,Poor,,,,,Strategic Water Sources Survey – WSS_NAT
BHSNLA002,Borehole,Somaliland_MoWRD,2019-10-28,5.0,25-07-17,11.1799,48.2424,No,9,Yes,,,,,,,,,,,,3,Yes,10,Good,Good,,,,Strategic Water Sources Survey – WSS_NAT
BHTGBC028,Borehole,Somaliland_MoWR,2014-01-06,,01-07-03,9.5075,45.4713,Yes,,Yes,,,,,,2.5,,,,,,,,,,,,Pump Replacement,2013-11-01,Strategic Boreholes Survey – BHS
BHTGOD014,Borehole,Somaliland_MoWR,2014-02-02,,29-10-08,9.8563,45.2429,Yes,,Yes,,20,,,,,,,,,,,,,,,,,,Strategic Boreholes Survey – BHS
BHSNLA003,Borehole,Somaliland_MoWRD,2019-10-26,10.0,22-09-14,10.7054,48.4147,No,8,Yes,,,,,,,,,,,,2,,,Good,,,,,Strategic Water Sources Survey – WSS_NAT
BHSNLA004,Borehole,Somaliland_MoWRD,2019-10-26,17.0,21-06-14,10.6745,48.4882,No,8,No,Since july 2019 pump is not work and generator,,,,,,,,,,,3,Yes,8,Fair,The pipeline condition is not good condition,,,,Strategic Water Sources Survey – WSS_NAT
BHTGBC129,Borehole,Somaliland_MoWR,2014-01-03,,01-05-12,9.5182,45.5777,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Strategic Boreholes Survey – BHS
BHTGBC006,Borehole,Somaliland_MoWRD,2019-11-03,10.0,03-11-19,9.5208,45.4053,Yes,,Yes,,,1000,100,2500,5.0,,,,,,,,,,,,,2019-11-03,Strategic Water Sources Survey – WSS_NAT
BHSNLA005,Borehole,Somaliland_MoWRD,2019-10-28,0.5,21-02-17,11.1044,48.4938,No,9,No,Since October 2018 electric cable between generator and pump 50m,,,,,,,,,,,3,Yes,4,Good,Good,24-03-17,,,Strategic Water Sources Survey – WSS_NAT
DWGDLU054,Dug Well,SWALIM Archives,2004-08-01,,19-04-05,3.9725,42.7283,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
